"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","entrezgene_id","description"
"56515","ENSG00000280401",21.8070247653791,0.720043331789282,0.237235472460368,3.03252784140222,0.00242514724891275,0.0108982229537675,"AC022532.1",NA,"TEC"
"10745","ENSG00000162341",1088.3173447159,0.719685645867003,0.159432015443633,4.51384203887152,6.36636419092967e-06,6.78036375855007e-05,"TPCN2",219931,"two pore segment channel 2"
"4554","ENSG00000116157",1141.54694302978,0.719652965080335,0.280488386881009,2.56438655979328,0.0103358359891528,0.0360371033706372,"GPX7",2882,"glutathione peroxidase 7"
"39770","ENSG00000251322",2033.5432252167,0.719171652152536,0.216559044958679,3.32039674385303,0.000898896040698474,0.00473631440342876,"SHANK3",85358,"SH3 and multiple ankyrin repeat domains 3"
"3017","ENSG00000104951",107.426487275247,0.719112402140277,0.277705720178763,2.58819457957625,0.00964804637535419,0.0340914499401762,"IL4I1",259307,"interleukin 4 induced 1"
"56588","ENSG00000280649",32.5010028864926,0.718608038013379,0.263900498633142,2.71993606775116,0.00652945391165253,0.0248170478880671,"AC245100.7",NA,"TEC"
"52507","ENSG00000273448",50.4356309199207,0.717972301140366,0.205517181090595,3.49113896429325,0.000480966018985886,0.00278127045900737,"AC006480.2",NA,"novel transcript"
"7753","ENSG00000138756",878.435181260081,0.717596189080192,0.141841145532999,5.05890883788587,4.21662378400183e-07,6.44554713830101e-06,"BMP2K",55589,"BMP2 inducible kinase"
"2718","ENSG00000102878",1277.80090192919,0.717494355172526,0.178347513877683,4.02283389688793,5.75020507696128e-05,0.000454316024467458,"HSF4",3299,"heat shock transcription factor 4"
"4207","ENSG00000113555",2482.18581563605,0.716926059008852,0.184334326930853,3.88901962956737,0.000100649977867196,0.000734569506548181,"PCDH12",51294,"protocadherin 12"
"12903","ENSG00000170571",921.734144538819,0.716810007589987,0.196185031737704,3.65326033097496,0.000258931472156224,0.00165076134716418,"EMB",133418,"embigin"
"13204","ENSG00000171843",642.220104151012,0.716560393166274,0.186728460769205,3.83711529119099,0.000124488036854475,0.000883585761584084,"MLLT3",4300,"MLLT3 super elongation complex subunit"
"12311","ENSG00000168060",46.0422322517346,0.716366677313609,0.250079293896244,2.86200656532468,0.00420968186693791,0.0172590276277011,"NAALADL1",10004,"N-acetylated alpha-linked acidic dipeptidase like 1"
"50539","ENSG00000270062",42.5281838364491,0.715940786105939,0.221653814943764,3.22644182524588,0.00125339708902247,0.00628889301682529,"AL606834.2",NA,"novel transcript, sense intronic to NIN"
"7377","ENSG00000136859",2407.59946682378,0.714776219696202,0.225588317247371,3.16797210346704,0.00153506249412466,0.00743153380783056,"ANGPTL2",23452,"angiopoietin like 2"
"36440","ENSG00000242282",107.728025796226,0.714734748863057,0.176144508939624,4.05658007801114,4.9796494474776e-05,0.000402146579370013,"AC108488.1",NA,"novel transcript"
"182","ENSG00000007372",62.7331787171768,0.71457378219045,0.229221395425806,3.11571950865921,0.00183496721151448,0.00864056629079333,"PAX6",5080,"paired box 6"
"5748","ENSG00000125841",1179.66436997466,0.714530731657211,0.158433071485691,4.50979687937556,6.48897264368226e-06,6.89673016359552e-05,"NRSN2",80023,"neurensin 2"
"16002","ENSG00000185261",40.5979071196284,0.714446606702572,0.224592737688921,3.17933663659466,0.00147612549322437,0.00718801427009342,"KIAA0825",285600,"KIAA0825"
"1109","ENSG00000070371",379.570225413609,0.714265222820939,0.245475321294083,2.90893209812235,0.00362665619617371,0.0152308295323278,"CLTCL1",8218,"clathrin heavy chain like 1"
"10815","ENSG00000162614",470.862758571809,0.714089103322458,0.21313953887947,3.34975319594233,0.000808835942828863,0.00433321941170265,"NEXN",91624,"nexilin F-actin binding protein"
"13186","ENSG00000171790",57.0053759303953,0.71398679895509,0.258815645177739,2.75811232156953,0.00581362180916395,0.0225892614299423,"SLFNL1",200172,"schlafen like 1"
"11727","ENSG00000165801",2532.27361619382,0.713776328232149,0.202188626506144,3.52986715132051,0.000415768379760939,0.00246087573076144,"ARHGEF40",55701,"Rho guanine nucleotide exchange factor 40"
"14972","ENSG00000180769",117.45772714262,0.713346488710053,0.207260017312467,3.44084330481958,0.000579904258922664,0.00327243752081896,"WDFY3-AS2",NA,"WDFY3 antisense RNA 2"
"14580","ENSG00000178695",12187.4818625619,0.713344079599242,0.169044041143926,4.21964911865265,2.44682838062156e-05,0.000217685024265652,"KCTD12",115207,"potassium channel tetramerization domain containing 12"
"9095","ENSG00000148225",83.554877879862,0.713276828098373,0.254887069666484,2.79743493957001,0.0051510140130807,0.0204503633560687,"WDR31",114987,"WD repeat domain 31"
"49363","ENSG00000267278",60.1484892966458,0.713188279514415,0.187695899801811,3.79787904020199,0.000145939506331734,0.00101698415706962,"MAP3K14-AS1",NA,"MAP3K14 antisense RNA 1"
"9418","ENSG00000151320",657.019922811376,0.713157009374477,0.223895463988931,3.18456492383148,0.00144971787146511,0.00707470536266845,"AKAP6",9472,"A-kinase anchoring protein 6"
"27601","ENSG00000227527",16.3845610758438,0.713117639123303,0.290618553468915,2.44782234812455,0.0143722499929541,0.0469479366274951,"AC096540.1",NA,"novel transcript"
"8756","ENSG00000145687",809.112825564957,0.71281019163979,0.205957009326004,3.46052837926009,0.00053911640497793,0.00306902729304735,"SSBP2",23635,"single stranded DNA binding protein 2"
"6739","ENSG00000133110",3531.14042603116,0.712780464710867,0.276683252367928,2.57500477949931,0.0100238701481842,0.0351589598601827,"POSTN",10631,"periostin"
"49358","ENSG00000267272",136.518584439871,0.712592755271301,0.243075522647175,2.93129279542689,0.00337554465855298,0.0143930698733486,"LINC01140",NA,"long intergenic non-protein coding RNA 1140"
"11001","ENSG00000163281",431.371342594847,0.711643150134508,0.193628045270608,3.6747327545223,0.000238098503624634,0.00153947193073504,"GNPDA2",132789,"glucosamine-6-phosphate deaminase 2"
"16101","ENSG00000185666",175.30428425216,0.708972338721966,0.255043843578414,2.77919292681748,0.00544941491443833,0.0213885568543273,"SYN3",8224,"synapsin III"
"4972","ENSG00000119771",1394.67212896609,0.708459322594925,0.21539606449659,3.28871401123563,0.0010064623485107,0.0052214444763851,"KLHL29",114818,"kelch like family member 29"
"454","ENSG00000026025",13096.5200183502,0.708244543597878,0.19737078957196,3.58804233367372,0.000333170202848576,0.00203636492127707,"VIM",7431,"vimentin"
"42192","ENSG00000254535",1339.56209886708,0.708001417667083,0.21523543911172,3.28892033117719,0.00100572487303878,0.00521936528939089,"PABPC4L",132430,"poly(A) binding protein cytoplasmic 4 like"
"35205","ENSG00000239265",122.184592052693,0.70799698020249,0.272916027897195,2.59296770048526,0.00951517063668323,0.0336995343104169,"CLRN1-AS1",NA,"CLRN1 antisense RNA 1"
"3730","ENSG00000109927",73.8824696010474,0.707582458664364,0.289371627090266,2.44397988050925,0.0145262365996822,0.0473511632110133,"TECTA",7007,"tectorin alpha"
"13395","ENSG00000172638",2859.29648750175,0.707400569913379,0.149511988060601,4.73126608487638,2.23123823951906e-06,2.74286594527396e-05,"EFEMP2",30008,"EGF containing fibulin extracellular matrix protein 2"
"12281","ENSG00000167968",51.0052841461812,0.707336646966318,0.259766095832234,2.72265708966527,0.00647592371697296,0.0246407784729152,"DNASE1L2",1775,"deoxyribonuclease 1 like 2"
"8717","ENSG00000145349",861.679800829285,0.706816698199109,0.192522710052591,3.67094539792977,0.000241654965722167,0.00155630014588374,"CAMK2D",817,"calcium/calmodulin dependent protein kinase II delta"
"1556","ENSG00000082074",2133.88741027488,0.706798049772043,0.193469570671846,3.65290730654185,0.000259287849657959,0.00165200854518855,"FYB1",2533,"FYN binding protein 1"
"14123","ENSG00000176401",69.7891691600164,0.706729972525779,0.237217101310751,2.97736259784155,0.00290739931897789,0.0126955071952495,"EID2B",126272,"EP300 interacting inhibitor of differentiation 2B"
"12094","ENSG00000167216",82.4612656464766,0.706631420287732,0.261417134768631,2.70145034291191,0.0069037788666066,0.0259591967373366,"KATNAL2",83473,"katanin catalytic subunit A1 like 2"
"18045","ENSG00000198964",1875.86242580146,0.706046678635859,0.109288535985708,6.46031696753569,1.0448389831579e-10,4.35391706919952e-09,"SGMS1",259230,"sphingomyelin synthase 1"
"3998","ENSG00000111981",41.9177317203388,0.705985093741913,0.287407101256708,2.4539611760903,0.0141292235120591,0.0462808575324212,"ULBP1",80329,"UL16 binding protein 1"
"730","ENSG00000054523",2647.50656959471,0.70554210046246,0.0838932575707694,8.40994748118806,4.10194350332894e-17,7.94828465210669e-15,"KIF1B",23095,"kinesin family member 1B"
"49954","ENSG00000268388",631.483734886428,0.70536567719636,0.262368601806543,2.68754687370667,0.00719789990142786,0.0268701373442466,"FENDRR",NA,"FOXF1 adjacent non-coding developmental regulatory RNA"
"53266","ENSG00000274922",109.581711780873,0.70488013395907,0.212891863139826,3.30979509101374,0.000933642933621124,0.00489444231840644,"AL139384.1",NA,"novel transcript"
"17595","ENSG00000197757",343.964872819909,0.704862221786403,0.164890720938532,4.27455916601249,1.91515844409677e-05,0.0001761221189117,"HOXC6",3223,"homeobox C6"
"9246","ENSG00000149485",3738.1716471359,0.704013469930671,0.105668691094294,6.66239351145314,2.69403513903214e-11,1.34714792605506e-09,"FADS1",3992,"fatty acid desaturase 1"
"579","ENSG00000041880",382.049360507177,0.703610454599398,0.166019408366396,4.23786126432216,2.25659133660934e-05,0.000203080119619446,"PARP3",10039,"poly(ADP-ribose) polymerase family member 3"
"1876","ENSG00000090376",688.95118754449,0.703600146175712,0.245813195837628,2.86152510724028,0.00421608108651117,0.0172738419353913,"IRAK3",11213,"interleukin 1 receptor associated kinase 3"
"5216","ENSG00000121851",306.841296692591,0.703542777315591,0.156076025690136,4.50731656765483,6.56526452600023e-06,6.97303515243525e-05,"POLR3GL",84265,"RNA polymerase III subunit G like"
"11778","ENSG00000166004",624.665145858959,0.703487480809622,0.179779328818011,3.91263844773705,9.12931669534134e-05,0.000676149559258642,"CEP295",85459,"centrosomal protein 295"
"2158","ENSG00000099998",128.975757242123,0.70332288193467,0.216533932087543,3.2474991926406,0.00116423994439008,0.00590075706979331,"GGT5",2687,"gamma-glutamyltransferase 5"
"11252","ENSG00000164039",960.955906859165,0.703181924363279,0.158423288715466,4.43840334348087,9.06286664860444e-06,9.15396667686638e-05,"BDH2",56898,"3-hydroxybutyrate dehydrogenase 2"
"55571","ENSG00000279208",116.06016657312,0.703094893896348,0.227727149598808,3.08608953411254,0.00202807743528548,0.00937335789000533,"CR381653.2",NA,"ankyrin repeat domain 18A (ANKRD18A) pseudogene"
"8953","ENSG00000147113",1402.82853406253,0.703072734837925,0.187349583691427,3.75245500513794,0.000175111268475365,0.00118407298943113,"DIPK2B",79742,"divergent protein kinase domain 2B"
"52362","ENSG00000273183",35.4342803889106,0.702323584525364,0.210353871978232,3.33547099614308,0.000851550362790389,0.00453151663192421,"AC093726.2",NA,"novel transcript, antisense to PAXIP1"
"32745","ENSG00000235106",471.37817693908,0.702175026945093,0.156549873744076,4.48485442387849,7.29637319897842e-06,7.63963047240553e-05,"BRD3OS",266655,"BRD3 opposite strand"
"52677","ENSG00000273771",68.3187836364642,0.701809706786125,0.206045552812522,3.40595216470623,0.000659337305868958,0.00365678613485784,"AC024337.2",NA,"novel transcript"
"9437","ENSG00000151458",3223.67599144081,0.701778934033233,0.223515782378592,3.13918366090303,0.00169419226907332,0.00809709402075433,"ANKRD50",57182,"ankyrin repeat domain 50"
"6649","ENSG00000132635",2506.83733981871,0.701428125621449,0.14506042175674,4.83530323702477,1.32942818352881e-06,1.74275949149868e-05,"PCED1A",64773,"PC-esterase domain containing 1A"
"34948","ENSG00000238390",18.2631806785667,0.701149967609698,0.284641970897277,2.45744776236343,0.0139928159251277,0.0459456971114949,"AP000254.1",NA,""
"54719","ENSG00000277778",31.0378352046341,0.70110525139666,0.240564682946271,2.91112845362536,0.0036012593062808,0.0151492323300711,"PGM5P2",NA,"phosphoglucomutase 5 pseudogene 2"
"981","ENSG00000066629",1443.69295202496,0.700753811253446,0.239834954370144,2.92123162538661,0.00348650513027545,0.0147687004445867,"EML1",2009,"EMAP like 1"
"16056","ENSG00000185483",446.99796784499,0.700452722087637,0.197263903712232,3.55031504105746,0.000384770400285742,0.00230245835168092,"ROR1",4919,"receptor tyrosine kinase like orphan receptor 1"
"16171","ENSG00000185909",1152.90173014783,0.700217876629544,0.150393647884863,4.65567677704513,3.22918197770565e-06,3.77220530726482e-05,"KLHDC8B",200942,"kelch domain containing 8B"
"10352","ENSG00000159208",75.7451496367946,0.699975962232081,0.254968140678428,2.74407770124881,0.00606811729793728,0.0233672637669792,"CIART",148523,"circadian associated repressor of transcription"
"34628","ENSG00000237877",27.4856177191596,0.699802431361443,0.220295475181456,3.17626338686627,0.00149185434305301,0.00725179683249805,"LINC01473",NA,"long intergenic non-protein coding RNA 1473"
"1992","ENSG00000092969",1088.25024965928,0.69977384452344,0.275699865707919,2.5370360724654,0.011179543404476,0.0383626428441524,"TGFB2",7042,"transforming growth factor beta 2"
"6630","ENSG00000132530",593.594310425541,0.699431806848223,0.19978484305983,3.50063243188383,0.000464155554186395,0.00269780658727002,"XAF1",54739,"XIAP associated factor 1"
"1928","ENSG00000091436",3102.67856466984,0.699346417069907,0.131061444059495,5.33590090480608,9.50713167488038e-08,1.73382119597833e-06,"MAP3K20",51776,"mitogen-activated protein kinase kinase kinase 20"
"6293","ENSG00000130477",17.9329432392976,0.698140171640072,0.267121313697227,2.6086715890375,0.00908944286710929,0.0325404153821004,"UNC13A",23025,"unc-13 homolog A"
"8346","ENSG00000143127",69.9625453562915,0.69753457023966,0.195265433008526,3.57087038017136,0.000355796947342299,0.00215370930154948,"ITGA10",8515,"integrin subunit alpha 10"
"17900","ENSG00000198707",902.888321496593,0.69643130874978,0.111248388646483,6.25995827166849,3.85080498827665e-10,1.35666485285842e-08,"CEP290",80184,"centrosomal protein 290"
"11084","ENSG00000163536",273.8274917927,0.695994582922433,0.18201832364696,3.82351188851498,0.000131564245030705,0.000928074240884399,"SERPINI1",5274,"serpin family I member 1"
"11753","ENSG00000165905",8038.65360970358,0.695844886931382,0.170037673026664,4.09209441175163,4.27494524040822e-05,0.000352395977900494,"LARGE2",120071,"LARGE xylosyl- and glucuronyltransferase 2"
"2704","ENSG00000102763",1098.48204831396,0.69579097181134,0.140480303154103,4.95273171789129,7.31788347382325e-07,1.0383356583018e-05,"VWA8",23078,"von Willebrand factor A domain containing 8"
"15985","ENSG00000185189",2192.11796077266,0.694713666630322,0.139437271418085,4.98219275911127,6.28677618000236e-07,9.09907802898049e-06,"NRBP2",340371,"nuclear receptor binding protein 2"
"7197","ENSG00000135916",10786.4338516535,0.694694908224705,0.147608856868382,4.70618224320362,2.5239890204594e-06,3.04242735619374e-05,"ITM2C",81618,"integral membrane protein 2C"
"5355","ENSG00000123095",1970.71172619271,0.694452218840695,0.144034230006133,4.82128333872011,1.42637587058703e-06,1.85572518320645e-05,"BHLHE41",79365,"basic helix-loop-helix family member e41"
"12973","ENSG00000170903",442.555947566536,0.693167095405431,0.177278893146897,3.90954515121483,9.24700711776211e-05,0.000683559756013302,"MSANTD4",84437,"Myb/SANT DNA binding domain containing 4 with coiled-coils"
"15814","ENSG00000184497",129.844662492514,0.692959306427111,0.144039051704332,4.81041245424334,1.5061916373267e-06,1.94325673458342e-05,"TMEM255B",348013,"transmembrane protein 255B"
"14851","ENSG00000180089",86.3237296038382,0.692757649806196,0.211078704492911,3.281288951342,0.00103333824391266,0.00533498510841368,"TMEM86B",255043,"transmembrane protein 86B"
"17288","ENSG00000196758",238.243786446014,0.692606642787984,0.253799376036168,2.72822064138722,0.00636770001332252,0.024312537378453,"AC079612.1",401040,"uncharacterized LOC401040"
"23873","ENSG00000219992",47.6213907150515,0.692401525412052,0.206823131909276,3.34652342654472,0.000818317646660436,0.0043772087645641,"AL391422.1",NA,"FUN14 domain containing 1 (FUNDC1) pseudogene"
"12174","ENSG00000167601",1285.21262139393,0.69135607378983,0.194599547331311,3.55242599227108,0.00038169637316677,0.00228582821272733,"AXL",558,"AXL receptor tyrosine kinase"
"56333","ENSG00000280173",49.462450595235,0.691050580016638,0.164883162925875,4.1889538209195,2.80243414855871e-05,0.000244881245512305,"AC104447.1",NA,"TEC"
"4428","ENSG00000115355",1784.6008540101,0.690135557550698,0.108091515916481,6.38459289268696,1.7185403778423e-10,6.75283996631749e-09,"CCDC88A",55704,"coiled-coil domain containing 88A"
"4133","ENSG00000112902",2227.11466380388,0.690127735861053,0.232530111262405,2.96731816299325,0.00300409917638787,0.0130625647637522,"SEMA5A",9037,"semaphorin 5A"
"29510","ENSG00000230368",63.6364345107314,0.690088704910576,0.273342683782956,2.52357265400607,0.0116169052641985,0.0395301189667376,"FAM41C",NA,"family with sequence similarity 41 member C"
"3860","ENSG00000111145",1209.33386254082,0.689793201039111,0.112387229362384,6.13746784148792,8.38471856217079e-10,2.69659159318445e-08,"ELK3",2004,"ETS transcription factor ELK3"
"55326","ENSG00000278918",29.4460945867259,0.689522097786259,0.231363036730988,2.97875604617655,0.00289421105433704,0.0126488334390996,"AC080112.3",NA,"novel transcript"
"26669","ENSG00000226200",135.826040125528,0.689254403458612,0.250131801642238,2.75392189965884,0.00588858183769674,0.0228347345483567,"SGMS1-AS1",NA,"SGMS1 antisense RNA 1"
"13931","ENSG00000175414",618.662856373716,0.689070042268913,0.169865829612604,4.05623945425652,4.98691342336577e-05,0.000402628325168252,"ARL10",285598,"ADP ribosylation factor like GTPase 10"
"10902","ENSG00000162909",6155.87104953035,0.688473075833668,0.14156519497001,4.86315940441374,1.1552673476728e-06,1.54671716065526e-05,"CAPN2",824,"calpain 2"
"46077","ENSG00000260461",145.225146591959,0.688247978255103,0.202387985144768,3.40008194984366,0.000673656599151008,0.00372553969737401,"AL133355.1",NA,"novel transcript, overlapping to OBFC1"
"3136","ENSG00000105520",1126.57865049102,0.688083349939316,0.151409698877929,4.54446473645135,5.5075026080949e-06,5.99540391006904e-05,"PLPPR2",64748,"phospholipid phosphatase related 2"
"51188","ENSG00000271147",96.3153154388614,0.687901401264794,0.271909817612547,2.52790337220876,0.0114745927747616,0.0391576004178244,"ARMCX5-GPRASP2",NA,"ARMCX5-GPRASP2 readthrough"
"9037","ENSG00000147649",2038.51421004992,0.687866022068285,0.132090768754192,5.20737905680501,1.91526589912235e-07,3.22711894948316e-06,"MTDH",92140,"metadherin"
"12857","ENSG00000170390",296.018792506705,0.687845291077554,0.18973785913919,3.62460580025624,0.000289402530638754,0.00181259528432188,"DCLK2",166614,"doublecortin like kinase 2"
"9775","ENSG00000154229",2342.37348793716,0.687611743183011,0.190486890718674,3.60945229462162,0.000306844195305841,0.00190132657406311,"PRKCA",5578,"protein kinase C alpha"
"2289","ENSG00000100364",2221.30755243541,0.68683333862281,0.166830661860564,4.11670765785161,3.84323056865159e-05,0.000321733232030419,"KIAA0930",23313,"KIAA0930"
"13750","ENSG00000174482",387.553685493829,0.68595532905872,0.171992122574605,3.98820491104716,6.65751479254493e-05,0.000513695697146019,"LINGO2",158038,"leucine rich repeat and Ig domain containing 2"
"4267","ENSG00000114115",463.983000943235,0.685796973907002,0.271645707562553,2.52348587706267,0.0116197727901764,0.0395355372930026,"RBP1",5947,"retinol binding protein 1"
"8088","ENSG00000141040",93.6906307740582,0.685582942280389,0.248760347888699,2.75420506272189,0.00588348918544282,0.0228206950101694,"ZNF287",57336,"zinc finger protein 287"
"46323","ENSG00000260807",457.441696341138,0.685528009519957,0.277027287314923,2.47372739101308,0.0133711682376798,0.0442891377000841,"AC009041.2",NA,"novel transcript"
"5895","ENSG00000126947",723.551801625318,0.684569217653133,0.234829597005192,2.91454941999763,0.00356202406652684,0.0150229128192806,"ARMCX1",51309,"armadillo repeat containing X-linked 1"
"54882","ENSG00000278098",37.6774315745922,0.684289101669375,0.282045097888035,2.42280825531273,0.0154010532689414,0.0496477249128537,"MIR7973-1",NA,"microRNA 7973-1"
"130","ENSG00000006282",2091.10557808815,0.683874317372435,0.200481874462223,3.41081953235055,0.000647679445913914,0.00359663368469803,"SPATA20",64847,"spermatogenesis associated 20"
"43890","ENSG00000257433",86.9910341082127,0.683598856216133,0.189345263031943,3.6094210018375,0.000306881210741277,0.00190132657406311,"AC004241.1",NA,"novel transcript, antisense to ENDOU and RAPGEF3"
"46437","ENSG00000260966",70.9671454925577,0.683582830408262,0.219698627834472,3.11003259787759,0.00187066697825818,0.00878132460070898,"AP001486.2",NA,"novel transcript, overlapping to DCUN1D5"
"5839","ENSG00000126458",1598.21749858118,0.682794391989467,0.101672946213886,6.71557196531572,1.87329943694815e-11,9.87719429314686e-10,"RRAS",6237,"RAS related"
"26551","ENSG00000226029",64.4407590341419,0.682418119057909,0.201628597255759,3.38429502770108,0.000713612786778718,0.00390678743219152,"LINC01772",NA,"long intergenic non-protein coding RNA 1772"
"39510","ENSG00000250927",179.21426472802,0.682333942290263,0.165945191580576,4.11135702103195,3.93340425418397e-05,0.00032834499755645,"MESTP3",NA,"mesoderm specific transcript pseudogene 3"
"4410","ENSG00000115271",1058.16189227853,0.681746084015391,0.152554356494383,4.46867760727824,7.87046480764409e-06,8.12818189311758e-05,"GCA",25801,"grancalcin"
"7684","ENSG00000138386",1637.09676787365,0.681694605217209,0.101322249032735,6.72791343665171,1.72113255591029e-11,9.16843172352007e-10,"NAB1",4664,"NGFI-A binding protein 1"
"10086","ENSG00000157021",92.4134263099741,0.681208777641877,0.164494978713834,4.14026724647983,3.46901436536075e-05,0.000294012718341387,"FAM92A1P1",NA,"family with sequence similarity 92 member A1 pseudogene 1"
"46837","ENSG00000261512",52.9031277503323,0.680869978412967,0.276354604707225,2.46214741320749,0.013810788983814,0.0454683966088122,"AC092368.3",NA,"novel transcript"
"21804","ENSG00000211895",2907.90015094402,0.680860262211629,0.220134700313565,3.09246093215344,0.00198504360477209,0.00921352593442465,"IGHA1",NA,"immunoglobulin heavy constant alpha 1"
"9700","ENSG00000153558",371.979081899603,0.680576295166212,0.101449760579256,6.70827930408594,1.96932725774214e-11,1.02613534406352e-09,"FBXL2",25827,"F-box and leucine rich repeat protein 2"
"13643","ENSG00000173852",3186.91404110897,0.679587579617209,0.122351624034566,5.55429555543095,2.78733525850611e-08,5.89466268891302e-07,"DPY19L1",23333,"dpy-19 like C-mannosyltransferase 1"
"15653","ENSG00000183801",851.564042473206,0.67938146948948,0.221903321311617,3.06120362008439,0.00220449120314951,0.0100464266898786,"OLFML1",283298,"olfactomedin like 1"
"8897","ENSG00000146592",1237.46584998886,0.679133761078585,0.179991721852243,3.77278881516972,0.000161432925448053,0.0011050794850223,"CREB5",9586,"cAMP responsive element binding protein 5"
"50602","ENSG00000270179",38.0393935086178,0.678974834981669,0.2226891908324,3.04685671680806,0.00231247911845693,0.0104693034622547,"AP002840.2",NA,"novel transcript"
"14410","ENSG00000177721",77.9051218208324,0.678662144414745,0.221456451803734,3.06283811426216,0.00219248633377971,0.00999612555973123,"ANXA2R",389289,"annexin A2 receptor"
"15718","ENSG00000184113",392.139147902574,0.678463634364785,0.224370974855766,3.02331985259819,0.00250017835886919,0.0111786890193282,"CLDN5",7122,"claudin 5"
"10558","ENSG00000160703",718.765313774065,0.67803056502233,0.126509945767835,5.35944780922397,8.3476704527133e-08,1.53957660348287e-06,"NLRX1",79671,"NLR family member X1"
"17836","ENSG00000198520",76.9514015745474,0.677292045906665,0.246538817500707,2.74518845316376,0.00604761583831319,0.0233114800242725,"ARMH1",339541,"armadillo like helical domain containing 1"
"16296","ENSG00000186369",668.214227312398,0.677009222257593,0.224341220878475,3.01721395349462,0.00255109683417788,0.0113800942661895,"LINC00643",NA,"long intergenic non-protein coding RNA 643"
"17077","ENSG00000196154",2050.04180625748,0.674522687611902,0.206146184882844,3.27168822544375,0.00106907398326993,0.0054893177713345,"S100A4",6275,"S100 calcium binding protein A4"
"50535","ENSG00000270055",354.272217267939,0.6743700007208,0.237677383509104,2.83656201100183,0.00456021218648031,0.018466595927044,"AC127502.2",NA,"novel transcript"
"2488","ENSG00000101265",1478.30711147881,0.674176575025109,0.146392405740418,4.6051256771017,4.12216837069379e-06,4.65747076137776e-05,"RASSF2",9770,"Ras association domain family member 2"
"28468","ENSG00000228839",17.765882012757,0.674123877366835,0.227590529441364,2.9585058689321,0.00309134355127399,0.0133621015685353,"PIK3IP1-AS1",NA,"PIK3IP1 antisense RNA 1 (head to head)"
"9613","ENSG00000152779",2024.83147041237,0.673881035051052,0.179516067256511,3.75363524163004,0.000174288429150037,0.00118005332363804,"SLC16A12",387700,"solute carrier family 16 member 12"
"23","ENSG00000002549",3396.82134940786,0.673665565838049,0.182669371105303,3.68763961120387,0.000226343912686453,0.00147485084594748,"LAP3",51056,"leucine aminopeptidase 3"
"12262","ENSG00000167874",568.064089917993,0.672612586017214,0.197008953808939,3.41388209912635,0.000640442839122964,0.0035630050252491,"TMEM88",92162,"transmembrane protein 88"
"20061","ENSG00000204682",1109.14949903611,0.672441502340304,0.19009347115588,3.53719825715096,0.000404395980190344,0.00240089785021854,"MIR1915HG",399726,"MIR1915 host gene"
"13060","ENSG00000171227",1068.35753110495,0.672170032112697,0.185753569421556,3.61840743898388,0.000296421477372721,0.00185057492206735,"TMEM37",140738,"transmembrane protein 37"
"36816","ENSG00000243232",154.861139764883,0.672122197627896,0.236654590354976,2.83980602181841,0.00451409741897524,0.0183109462620031,"PCDHAC2",56134,"protocadherin alpha subfamily C, 2"
"10832","ENSG00000162654",857.261773936358,0.672073203170899,0.205435197767434,3.27099725471993,0.001071689507725,0.00549910456934758,"GBP4",115361,"guanylate binding protein 4"
"9381","ENSG00000150995",1502.07641913724,0.671494838794308,0.172026573602343,3.90323759457868,9.49144454445558e-05,0.000698796616508564,"ITPR1",3708,"inositol 1,4,5-trisphosphate receptor type 1"
"51069","ENSG00000270959",36.0002751804525,0.671474274065479,0.274894459632246,2.43913142890355,0.0147226125970809,0.0478905842353688,"LPP-AS2",NA,"LPP antisense RNA 2"
"54083","ENSG00000276564",49.9076099736964,0.67125190922281,0.22557589578136,2.9746528634965,0.00293320271019857,0.0128009689786439,"AC130650.2",NA,"novel transcript"
"15728","ENSG00000184160",334.026185577908,0.67102228600961,0.253647010147588,2.64476823370447,0.00817468871165195,0.0298480596075074,"ADRA2C",152,"adrenoceptor alpha 2C"
"5504","ENSG00000124224",434.338699859515,0.67073026266532,0.125604494953027,5.33969626653007,9.31024294551151e-08,1.69991438185921e-06,"PPP4R1L",NA,"protein phosphatase 4 regulatory subunit 1 like (pseudogene)"
"8836","ENSG00000146112",2889.66090908839,0.670594799969496,0.15477509977213,4.33255198579908,1.47390845334797e-05,0.000140645071650192,"PPP1R18",170954,"protein phosphatase 1 regulatory subunit 18"
"8837","ENSG00000146112",2889.66090908839,0.670594799969496,0.15477509977213,4.33255198579908,1.47390845334797e-05,0.000140645071650192,"PPP1R18",107987457,"protein phosphatase 1 regulatory subunit 18"
"9015","ENSG00000147488",119.138623644812,0.670561327569969,0.262173504483097,2.55677407334483,0.0105647809014852,0.0366498715775703,"ST18",9705,"ST18 C2H2C-type zinc finger transcription factor"
"45487","ENSG00000259663",304.848848829834,0.670014433354229,0.257835513926248,2.59755580345954,0.00938898630098664,0.0333667783605,"AC010478.1",NA,"novel transcript, antisense to ISL1"
"14937","ENSG00000180543",480.469584922836,0.669434967558793,0.229330019265579,2.91847351856686,0.00351749750817733,0.014875593404177,"TSPYL5",85453,"TSPY like 5"
"7617","ENSG00000138036",537.209176181672,0.669276287158726,0.158680004125268,4.21761907447627,2.46895447671848e-05,0.000219263808770275,"DYNC2LI1",51626,"dynein cytoplasmic 2 light intermediate chain 1"
"33639","ENSG00000236438",47.5152723415364,0.668019080826745,0.270713366000457,2.4661606398847,0.0136570070826755,0.045028735511766,"FAM157A",NA,"family with sequence similarity 157 member A"
